trial,subject,condition,tsec,arousal,arousal_mean,above,above_adaptive,sustained,rate,excess_fixed,excess_adaptive,event,a100,am100,strat
12_15,12,3,30,65.16494656417544,82.94270266056756,1.0,1.0,1.0,2.404287396138897,25.024146430938345,30.123036050493425,0.0,0.6516494656417544,0.8294270266056756,30-40
12_15,12,3,35,78.05130232002055,47.79871024949345,1.0,1.0,1.0,-11.02845247045472,21.47894871038656,38.56664622565778,0.0,0.7805130232002055,0.47798710249493453,30-40
12_15,12,3,40,29.303878407345735,26.142907700866125,0.0,0.0,0.0,-1.8296309586279016,0.0,0.0,0.0,0.29303878407345735,0.26142907700866125,30-40
12_15,12,3,45,57.97737057047375,79.27202887130095,0.0,0.0,0.0,12.219863443918435,0.0,0.0,0.0,0.5797737057047375,0.7927202887130095,41-52
12_15,12,3,50,78.17941849728689,40.009800167424004,0.0,0.0,0.0,-12.820150315410256,0.0,0.0,0.0,0.7817941849728689,0.40009800167424003,41-52
12_15,12,3,55,5.135178555665615,6.041886489813775,0.0,0.0,0.0,-2.8831197115237637,0.0,0.0,0.0,0.05135178555665615,0.060418864898137754,53+
12_15,12,3,60,9.885923012640992,10.292761950717805,0.0,0.0,0.0,0.9915131892311182,0.0,0.0,1.0,0.09885923012640992,0.10292761950717805,53+
12_3,12,3,0,0.0,0.19834210591691745,0.0,0.0,0.0,0.07269655864324479,0.0,0.0,0.0,0.0,0.0019834210591691743,<30
12_3,12,3,5,1.0738020510080886,1.1125533734790998,0.0,0.0,0.0,0.10548478619714623,0.0,0.0,0.0,0.010738020510080886,0.011125533734790997,<30
12_3,12,3,10,0.46698897889680696,0.5764700039215059,0.0,0.0,0.0,-0.025538507220325003,0.0,0.0,0.0,0.00466988978896807,0.005764700039215059,<30
12_3,12,3,15,2.4760179129519053,21.69850235028536,0.0,0.0,0.0,6.456891600579942,0.0,0.0,0.0,0.024760179129519052,0.2169850235028536,<30
12_3,12,3,20,59.105917520040165,67.63006517537424,1.0,1.0,1.0,7.87074336295224,37.651516728476125,27.39582274353757,0.0,0.5910591752004016,0.6763006517537424,<30
12_3,12,3,25,75.01750230949665,78.0811887184148,1.0,1.0,1.0,0.9059667707413522,46.153387961772964,33.54878611445587,0.0,0.7501750230949665,0.780811887184148,<30
12_3,12,3,30,82.88040306566359,91.92444297200545,1.0,1.0,1.0,3.850042976870706,42.73960293242649,54.83331618040479,0.0,0.8288040306566359,0.9192444297200545,30-40
12_3,12,3,35,95.3428177990738,84.407608289462,1.0,1.0,1.0,-3.593624035452925,38.77046418943981,57.970380954970636,0.0,0.953428177990738,0.84407608289462,30-40
12_3,12,3,40,89.64713282325633,83.01408199645542,1.0,1.0,1.0,0.15119521995131588,10.2004625848122,41.80357747890793,0.0,0.8964713282325633,0.8301408199645541,30-40
12_3,12,3,45,63.99497798467411,71.39201875477401,0.0,0.0,0.0,-1.0945210938698224,0.0,0.0,0.0,0.6399497798467411,0.7139201875477401,41-52
12_3,12,3,50,88.4328313538771,84.51048407388285,0.0,1.0,0.0,1.9360330496551377,0.0,4.526239943552312,0.0,0.8843283135387711,0.8451048407388285,41-52
12_3,12,3,55,80.26344071300491,62.48284609268302,0.0,0.0,0.0,-6.325900414261852,0.0,0.0,0.0,0.8026344071300491,0.6248284609268302,53+
12_3,12,3,60,44.80482104942652,44.80482104942652,0.0,0.0,0.0,-5.555698798663902,0.0,0.0,1.0,0.44804821049426524,0.44804821049426524,53+
12_5,12,2,0,0.0,0.5510428513150761,0.0,0.0,0.0,0.2972295328564395,0.0,0.0,0.0,0.0,0.005510428513150761,<30
12_5,12,2,5,0.11155842631202625,0.04421803395140282,0.0,0.0,0.0,-0.09408090254856961,0.0,0.0,0.0,0.0011155842631202625,0.0004421803395140282,<30
12_5,12,2,10,0.003979734558085201,0.01128849751845504,0.0,0.0,0.0,-0.00012241656141293925,0.0,0.0,0.0,3.9797345580852006e-05,0.0001128849751845504,<30
12_5,12,2,15,0.09026938702385415,1.745400592239066,0.0,0.0,0.0,0.5521884095890405,0.0,0.0,0.0,0.0009026938702385415,0.017454005922390662,<30
12_5,12,2,20,2.298963681358951,0.9444457894127078,0.0,0.0,0.0,-0.47794982219377175,0.0,0.0,0.0,0.022989636813589513,0.009444457894127078,<30
12_5,12,2,25,0.7912874744345421,3.431182756976523,0.0,0.0,0.0,0.7336324866043449,0.0,0.0,0.0,0.00791287474434542,0.03431182756976523,<30
12_5,12,2,30,9.556203449371747,26.51084803744495,0.0,0.0,0.0,6.431031687536162,0.0,0.0,0.0,0.09556203449371747,0.2651084803744495,30-40
12_5,12,2,35,64.84505627494917,71.53640076571537,1.0,1.0,1.0,7.169930224359693,8.27270266531518,15.657906415901238,0.0,0.6484505627494918,0.7153640076571537,30-40
12_5,12,2,40,93.84978955646955,95.52381798513025,1.0,1.0,1.0,4.6352588424307175,14.403119318025418,26.628668610897478,0.0,0.9384978955646954,0.9552381798513025,30-40
12_5,12,2,45,85.06851904369753,80.64415452854904,0.0,1.0,0.0,-5.105419469680949,0.0,17.718341221986165,1.0,0.8506851904369753,0.8064415452854904,41-52
12_7,12,1,0,0.0,0.21558499382466295,0.0,0.0,0.0,0.07246831660248447,0.0,0.0,0.0,0.0,0.0021558499382466293,<30
12_7,12,1,5,0.48306946800770034,4.132448571416247,0.0,0.0,0.0,1.2433353773204523,0.0,0.0,0.0,0.004830694680077003,0.041324485714162466,<30
12_7,12,1,10,3.6343892387158334,1.593357412888905,0.0,0.0,0.0,-1.1503268958248607,0.0,0.0,0.0,0.036343892387158336,0.01593357412888905,<30
12_7,12,1,15,4.147982455578329,12.204134256181622,0.0,0.0,0.0,2.4447632845726393,0.0,0.0,0.0,0.041479824555783286,0.12204134256181622,<30
12_7,12,1,20,10.70442169723762,23.615451266052634,0.0,0.0,0.0,3.8571835271360584,0.0,0.0,0.0,0.1070442169723762,0.23615451266052634,<30
12_7,12,1,25,36.286866061264845,60.87325540006589,1.0,1.0,1.0,8.196613105064428,7.422751713541164,9.77427057579802,0.0,0.36286866061264844,0.6087325540006588,<30
12_7,12,1,30,84.67762377057421,88.59191584984141,1.0,1.0,1.0,5.0923231805092435,44.53682363733712,38.73815916197664,1.0,0.8467762377057422,0.8859191584984142,30-40
12_9,12,1,0,0.0,0.006876908220457857,0.0,0.0,0.0,0.002292302740152619,0.0,0.0,0.0,0.0,6.876908220457857e-05,<30
12_9,12,1,5,0.02160727477568407,0.008755036273812819,0.0,0.0,0.0,-0.001554011951625772,0.0,0.0,0.0,0.00021607274775684067,8.755036273812819e-05,<30
12_9,12,1,10,0.0008801146135291199,0.0003488480354976203,0.0,0.0,0.0,-0.0007108068115493549,0.0,0.0,0.0,8.801146135291198e-06,3.488480354976203e-06,<30
12_9,12,1,15,3.139720286785765e-05,0.1739937977927808,0.0,0.0,0.0,0.05796728081632878,0.0,0.0,0.0,3.139720286785765e-07,0.001739937977927808,<30
12_9,12,1,20,0.2687393424972928,0.9395861629173543,0.0,0.0,0.0,0.2260076599636661,0.0,0.0,0.0,0.002687393424972928,0.009395861629173543,<30
12_9,12,1,25,3.2106433139337103,14.552971204567324,0.0,0.0,0.0,4.130336878714971,0.0,0.0,0.0,0.0321064331393371,0.14552971204567325,<30
12_9,12,1,30,28.597548354950085,47.30036250697949,0.0,0.0,1.0,6.421619139337034,0.0,0.0,0.0,0.28597548354950086,0.4730036250697949,30-40
12_9,12,1,35,42.33578374019258,35.00263802210283,0.0,0.0,0.0,-6.733941906520116,0.0,0.0,1.0,0.42335783740192584,0.3500263802210283,30-40
13_1,13,2,0,0.0,2.6243523946251375,0.0,0.0,0.0,1.1651939516770544,0.0,0.0,0.0,0.0,0.026243523946251374,<30
13_1,13,2,5,7.5904408042347775,7.630144295665341,0.0,1.0,0.0,0.9471925608681673,0.0,0.3535413272422048,0.0,0.07590440804234777,0.0763014429566534,<30
13_1,13,2,10,8.95497434399034,17.330267453961845,0.0,0.0,1.0,2.898631395019291,0.0,0.0,0.0,0.0895497434399034,0.17330267453961845,<30
13_1,13,2,15,16.65128298638631,13.686724388676229,1.0,1.0,1.0,-3.6895880803675993,0.02751898315786505,1.610416749407765,1.0,0.1665128298638631,0.1368672438867623,<30
13_11,13,1,0,0.0,0.02766820631241876,0.0,0.0,0.0,0.01128285655005121,0.0,0.0,0.0,0.0,0.00027668206312418756,<30
13_11,13,1,5,0.01360772639929739,0.0575878127882415,0.0,0.0,0.0,0.008706259653365146,0.0,0.0,0.0,0.0001360772639929739,0.000575878127882415,<30
13_11,13,1,10,0.16941702891748361,0.39535417684446594,0.0,0.0,0.0,0.05602996855564705,0.0,0.0,0.0,0.001694170289174836,0.003953541768444659,<30
13_11,13,1,15,0.3981553228618673,1.1691666187967584,0.0,0.0,0.0,0.26283565597593583,0.0,0.0,0.0,0.003981553228618673,0.011691666187967584,<30
13_11,13,1,20,2.116948534246281,9.508083711745966,0.0,0.0,0.0,2.243890783739174,0.0,0.0,0.0,0.02116948534246281,0.09508083711745967,<30
13_11,13,1,25,14.688651663939027,43.26870240382383,0.0,0.0,1.0,9.142117010219163,0.0,0.0,0.0,0.14688651663939026,0.43268702403823833,<30
13_11,13,1,30,34.84728244087211,15.975531284064804,0.0,0.0,0.0,-10.059638985663083,0.0,0.0,1.0,0.34847282440872107,0.15975531284064803,30-40
13_13,13,1,0,0.0,2.1144991455630553,0.0,0.0,0.0,1.042281966468288,0.0,0.0,0.0,0.0,0.021144991455630553,<30
13_13,13,1,5,0.6425071917980356,1.0683261939040312,0.0,0.0,0.0,-0.2035853509930937,0.0,0.0,0.0,0.006425071917980356,0.010683261939040312,<30
13_13,13,1,10,6.560335252768752,9.120450902243022,0.0,0.0,0.0,1.434910053790176,0.0,0.0,0.0,0.06560335252768752,0.09120450902243021,<30
13_13,13,1,15,9.393195351868528,6.654810113886938,0.0,0.0,0.0,-0.5632958153533515,0.0,0.0,0.0,0.09393195351868527,0.06654810113886939,<30
13_13,13,1,20,2.156575176520888,5.96051775421328,0.0,0.0,0.0,0.560574011334501,0.0,0.0,0.0,0.021565751765208876,0.0596051775421328,<30
13_13,13,1,25,6.705991261384792,32.481458765335745,0.0,0.0,0.0,8.114034074882099,0.0,0.0,1.0,0.06705991261384792,0.32481458765335747,<30
13_15,13,3,0,0.0,0.5252336441805567,0.0,0.0,0.0,0.2725964710452837,0.0,0.0,0.0,0.0,0.005252336441805568,<30
13_15,13,3,5,0.26990442572548184,2.990006981804775,0.0,0.0,0.0,0.8657404401447787,0.0,0.0,0.0,0.0026990442572548184,0.02990006981804775,<30
13_15,13,3,10,2.935415120095715,24.657094812903882,0.0,0.0,1.0,6.884077543980001,0.0,0.0,0.0,0.02935415120095715,0.24657094812903882,<30
13_15,13,3,15,31.89866689009672,28.954918882971945,1.0,1.0,1.0,-1.7372726233236886,15.274902886868276,6.478157506051069,0.0,0.3189866689009672,0.2895491888297195,<30
13_15,13,3,20,19.017636196261506,19.03108401339807,0.0,0.0,0.0,-2.232175916243865,0.0,0.0,0.0,0.19017636196261506,0.1903108401339807,<30
13_15,13,3,25,44.299850808361924,48.92709273736445,1.0,1.0,1.0,4.835085793934407,15.435736460638243,21.480218585576672,0.0,0.44299850808361924,0.48927092737364447,<30
13_15,13,3,30,19.387201006928485,19.387201006928485,0.0,0.0,0.0,-17.15353368052299,0.0,0.0,1.0,0.19387201006928487,0.19387201006928487,30-40
13_17,13,3,0,0.0,0.008996302933687729,0.0,0.0,0.0,0.0029987676445625763,0.0,0.0,0.0,0.0,8.99630293368773e-05,<30
13_17,13,3,5,0.030810795828558075,0.1596049977561213,0.0,0.0,0.0,0.04709425921694735,0.0,0.0,0.0,0.0003081079582855807,0.001596049977561213,<30
13_17,13,3,10,0.3125465671128934,1.9326438244344406,0.0,0.0,0.0,0.5625805916776502,0.0,0.0,0.0,0.003125465671128934,0.019326438244344407,<30
13_17,13,3,15,19.427994804448883,36.00840812307458,1.0,1.0,1.0,7.277970672226985,2.804230801220438,5.693176152882224,0.0,0.19427994804448884,0.3600840812307458,<30
13_17,13,3,20,24.33596398142815,19.38374635140659,1.0,0.0,1.0,-4.796006400918972,2.88156318986411,0.0,0.0,0.24335963981428152,0.1938374635140659,<30
13_17,13,3,25,6.824717974139514,27.274536028484796,0.0,0.0,0.0,3.269138960524354,0.0,0.0,0.0,0.06824717974139513,0.27274536028484797,<30
13_17,13,3,30,19.06958432815938,12.849955628703047,0.0,0.0,0.0,-4.167604911345682,0.0,0.0,1.0,0.1906958432815938,0.12849955628703047,30-40
13_19,13,1,0,0.0,0.8527422145894364,0.0,0.0,0.0,0.39918011341557524,0.0,0.0,0.0,0.0,0.008527422145894364,<30
13_19,13,1,5,0.29702655760903507,0.2791573064200875,0.0,0.0,0.0,-0.16186428526292312,0.0,0.0,0.0,0.0029702655760903505,0.002791573064200875,<30
13_19,13,1,10,1.241501121643348,0.5895502640661182,0.0,0.0,0.0,0.007042409614767764,0.0,0.0,0.0,0.01241501121643348,0.0058955026406611825,<30
13_19,13,1,15,0.15803497116074497,3.5784927644781996,0.0,0.0,0.0,1.067688880543061,0.0,0.0,0.0,0.0015803497116074496,0.035784927644782,<30
13_19,13,1,20,9.179607129811986,17.304652220220635,0.0,0.0,0.0,2.762957524024579,0.0,0.0,0.0,0.09179607129811986,0.17304652220220634,<30
13_19,13,1,25,8.73957453534964,7.515649262006752,0.0,0.0,0.0,-2.4410595750313457,0.0,0.0,0.0,0.0873957453534964,0.07515649262006752,<30
13_19,13,1,30,14.468143806582766,14.468143806582766,0.0,0.0,0.0,2.2665933270036542,0.0,0.0,1.0,0.14468143806582767,0.14468143806582767,30-40
13_21,13,3,0,0.0,0.01536068138847147,0.0,0.0,0.0,0.0074930395204835035,0.0,0.0,0.0,0.0,0.0001536068138847147,<30
13_21,13,3,5,0.0046058079557109366,0.0050377432573538924,0.0,0.0,0.0,-0.0025173626508499147,0.0,0.0,0.0,4.6058079557109366e-05,5.037743257353892e-05,<30
13_21,13,3,10,0.2377605081125757,1.2606740933447071,0.0,0.0,0.0,0.3440205161041482,0.0,0.0,0.0,0.0023776050811257572,0.012606740933447071,<30
13_21,13,3,15,15.11933871128672,9.624999094808704,0.0,1.0,0.0,0.8654852067684274,0.0,2.6471125059839657,0.0,0.1511933871128672,0.09624999094808703,<30
13_21,13,3,20,3.6317154741757554,3.697606474812725,0.0,0.0,0.0,-0.49824794862484734,0.0,0.0,0.0,0.036317154741757555,0.03697606474812725,<30
13_21,13,3,25,11.400052391686275,31.22762602312914,0.0,0.0,1.0,7.516677483966656,0.0,0.0,0.0,0.11400052391686274,0.3122762602312914,<30
13_21,13,3,30,33.63300432090486,18.857120796322555,0.0,0.0,0.0,-5.73432583136305,0.0,0.0,1.0,0.3363300432090486,0.18857120796322555,30-40
13_23,13,2,0,0.0,0.06699499377181437,0.0,0.0,0.0,0.02240555482801805,0.0,0.0,0.0,0.0,0.0006699499377181437,<30
13_23,13,2,5,0.1367912035640526,0.07132279258218853,0.0,0.0,0.0,-0.012371732488541646,0.0,0.0,0.0,0.0013679120356405261,0.0007132279258218853,<30
13_23,13,2,10,0.06828185052112444,0.7894823529936941,0.0,0.0,0.0,0.2317503974080589,0.0,0.0,0.0,0.0006828185052112444,0.00789482352993694,<30
13_23,13,2,15,5.257345998098774,4.302777712883777,0.0,0.0,0.0,0.5103779056469668,0.0,0.0,0.0,0.052573459980987745,0.04302777712883777,<30
13_23,13,2,20,3.154893969032108,1.7578775638298505,0.0,0.0,0.0,-0.5293893540390313,0.0,0.0,0.0,0.031548939690321076,0.017578775638298506,<30
13_23,13,2,25,5.168071608747207,5.441848902641453,0.0,0.0,0.0,0.6402818451012886,0.0,0.0,0.0,0.051680716087472066,0.05441848902641453,<30
13_23,13,2,30,4.752185206744344,5.963965770446777,0.0,0.0,0.0,0.34646618393302386,0.0,0.0,0.0,0.04752185206744344,0.05963965770446777,30-40
13_23,13,2,35,8.24447328282819,31.212224955841386,0.0,0.0,0.0,8.205226907354318,0.0,0.0,1.0,0.08244473282828191,0.31212224955841383,30-40
13_3,13,2,0,0.0,0.5700016100996703,0.0,0.0,0.0,0.24495209155212816,0.0,0.0,0.0,0.0,0.005700016100996703,<30
13_3,13,2,5,0.597103613308745,1.34749004304328,0.0,0.0,0.0,0.1293980279883285,0.0,0.0,0.0,0.00597103613308745,0.013474900430432799,<30
13_3,13,2,10,22.31242109879447,16.679178916555184,1.0,1.0,1.0,1.886383952265217,9.228112577607298,9.757568605902456,0.0,0.2231242109879447,0.16679178916555185,<30
13_3,13,2,15,28.274565753820404,60.244378810914796,1.0,1.0,1.0,11.11711514067769,11.65080175059196,9.526564533599334,0.0,0.282745657538204,0.602443788109148,<30
13_3,13,2,20,19.007165855417295,23.654113556009086,0.0,0.0,0.0,-7.359398032462638,0.0,0.0,1.0,0.19007165855417296,0.23654113556009088,<30
13_5,13,3,0,0.0,1.8575287116196377,0.0,0.0,0.0,0.6927344879931397,0.0,0.0,0.0,0.0,0.018575287116196378,<30
13_5,13,3,5,2.730483074871557,1.6771606860691897,0.0,0.0,0.0,-0.4270711099486176,0.0,0.0,1.0,0.02730483074871557,0.016771606860691898,<30
13_7,13,2,0,0.0,5.121999716810865,0.0,0.0,0.0,2.1148172688721014,0.0,0.0,0.0,0.0,0.05121999716810865,<30
13_7,13,2,5,30.50111374105174,45.6505514701579,1.0,1.0,1.0,10.110951334197704,20.637560416644817,15.45698909809171,0.0,0.3050111374105174,0.456505514701579,<30
13_7,13,2,10,95.85812161333824,80.48808645204954,1.0,1.0,1.0,2.710943133245791,82.77381309215107,56.74659687097832,1.0,0.9585812161333824,0.8048808645204955,<30
13_9,13,3,0,0.0,0.2657025052793598,0.0,0.0,0.0,0.10074829123465068,0.0,0.0,0.0,0.0,0.002657025052793598,<30
13_9,13,3,5,0.1829307227075314,0.16881425039207823,0.0,0.0,0.0,-0.050406254707878885,0.0,0.0,0.0,0.0018293072270753141,0.0016881425039207824,<30
13_9,13,3,10,3.9522433270650743,6.375302902945834,0.0,0.0,0.0,1.4125170357318633,0.0,0.0,0.0,0.03952243327065074,0.06375302902945834,<30
13_9,13,3,15,14.965283508125776,18.0025973568329,0.0,1.0,0.0,1.8148012495162633,0.0,2.244530776519298,0.0,0.14965283508125776,0.180025973568329,<30
13_9,13,3,20,6.7887909295213795,5.820749866046421,0.0,0.0,0.0,-2.1078281417495495,0.0,0.0,0.0,0.0678879092952138,0.058207498660464214,<30
13_9,13,3,25,6.797963970528249,12.119025209601048,0.0,0.0,0.0,1.6919750213309457,0.0,0.0,0.0,0.0679796397052825,0.12119025209601048,<30
13_9,13,3,30,30.936490808017364,24.173618522628193,0.0,1.0,0.0,1.3505441567421503,0.0,2.09286193030686,0.0,0.30936490808017364,0.24173618522628193,30-40
13_9,13,3,35,14.969114414123872,18.326145586465188,0.0,0.0,0.0,-0.38849105470466794,0.0,0.0,1.0,0.1496911441412387,0.18326145586465187,30-40
14_1,14,2,0,0.0,9.207407836795568,0.0,0.0,1.0,3.881217688283299,0.0,0.0,0.0,0.0,0.09207407836795568,<30
14_1,14,2,5,29.71879755464401,38.8854306905134,1.0,1.0,1.0,6.225388164270819,19.85524423023709,15.607157321789748,0.0,0.2971879755464401,0.388854306905134,<30
14_1,14,2,10,71.44059083294276,61.43340565306467,1.0,1.0,1.0,1.7879724445078373,58.35628231175559,44.14740829687726,0.0,0.7144059083294276,0.6143340565306467,<30
14_1,14,2,15,45.80874773661397,52.06904389798634,1.0,1.0,1.0,0.19239766904365135,29.184983733385522,22.898604675880136,0.0,0.45808747736613964,0.5206904389798634,<30
14_1,14,2,20,65.76040314090544,74.35401122871772,1.0,1.0,1.0,4.639760152008391,44.3060023493414,45.161641210316404,0.0,0.6576040314090544,0.7435401122871772,<30
14_1,14,2,25,68.34506774422415,52.654781670875096,1.0,1.0,1.0,-6.485733107295983,39.48095339650047,42.29310444932359,0.0,0.6834506774422415,0.526547816708751,<30
14_1,14,2,30,34.24108944931344,44.09143814509293,0.0,0.0,0.0,0.7166690884073562,0.0,0.0,0.0,0.34241089449313444,0.4409143814509293,30-40
14_1,14,2,35,58.28872386018222,54.35441335690293,1.0,1.0,0.0,1.5147003805040835,1.7163702505482306,18.628322106848465,0.0,0.5828872386018222,0.5435441335690293,30-40
14_1,14,2,40,78.21989446293524,64.27457235277656,0.0,1.0,0.0,0.7251963030969412,0.0,23.350439889619665,0.0,0.7821989446293525,0.6427457235277656,30-40
14_1,14,2,45,45.97824795742763,44.25723232244869,0.0,0.0,0.0,-4.015579154549868,0.0,0.0,1.0,0.45978247957427626,0.44257232322448686,41-52
14_11,14,1,0,0.0,5.2553863697251355,0.0,0.0,0.0,1.8976159337974834,0.0,0.0,0.0,0.0,0.05255386369725135,<30
14_11,14,1,5,23.25741985952142,53.481862511851816,1.0,1.0,1.0,12.087549464784137,13.3938665351145,10.085407160181411,0.0,0.2325741985952142,0.5348186251185182,<30
14_11,14,1,10,88.47595921256651,79.62010236247197,1.0,1.0,1.0,0.9838772116030995,75.39165069137934,49.79695925259248,0.0,0.8847595921256651,0.7962010236247197,<30
14_11,14,1,15,53.81636821989702,48.482447392879145,1.0,1.0,1.0,-4.958351859671916,37.19260421666858,25.17283494783443,0.0,0.5381636821989703,0.48482447392879147,<30
14_11,14,1,20,37.01365168207707,34.09490153628128,1.0,1.0,1.0,-2.87053025739318,15.559250890513027,8.088279911308472,0.0,0.3701365168207707,0.34094901536281275,<30
14_11,14,1,25,32.943589435467985,36.32209859416025,1.0,1.0,1.0,0.9931861224197576,4.079475087744303,10.033296890747629,0.0,0.32943589435467985,0.3632209859416025,<30
14_11,14,1,30,58.377426193595994,78.6334525619483,1.0,1.0,1.0,9.308280606700556,18.2366260603589,29.89781399934315,0.0,0.5837742619359599,0.786334525619483,30-40
14_11,14,1,35,80.64435297261429,71.05601028773394,1.0,1.0,1.0,-3.4491050214637142,24.071999362980293,29.064475206824838,0.0,0.8064435297261429,0.7105601028773394,30-40
14_11,14,1,40,48.00713617806362,43.85117778732068,0.0,0.0,0.0,-5.494043172167891,0.0,0.0,0.0,0.4800713617806362,0.4385117778732068,30-40
14_11,14,1,45,21.391764464597998,24.14586356205203,0.0,0.0,0.0,-8.410054421432793,0.0,0.0,1.0,0.21391764464597998,0.24145863562052028,41-52
14_13,14,2,0,0.0,2.884313631260228,0.0,0.0,0.0,0.9658374274984922,0.0,0.0,0.0,0.0,0.028843136312602283,<30
14_13,14,2,5,46.014500969986614,49.08391734614365,1.0,1.0,1.0,8.837282702962664,36.15094764557969,24.37660515434481,0.0,0.46014500969986616,0.4908391734614365,<30
14_13,14,2,10,41.83727991613118,30.603315782513267,1.0,1.0,1.0,-4.661054541194337,28.75297139494401,12.614795646990874,0.0,0.4183727991613118,0.3060331578251327,<30
14_13,14,2,15,15.351193224397177,17.02055300903705,0.0,0.0,0.0,-1.1258735863817422,0.0,0.0,0.0,0.15351193224397178,0.1702055300903705,<30
14_13,14,2,20,58.62633369613471,69.57097992239889,1.0,1.0,1.0,10.466203186943586,37.17193290457067,33.02595646530277,0.0,0.586263336961347,0.6957097992239889,<30
14_13,14,2,25,75.99743648239406,89.2969906489441,1.0,1.0,1.0,4.485894190825842,47.13332213467038,33.201905685579774,0.0,0.7599743648239407,0.8929699064894411,<30
14_13,14,2,30,99.21515005555969,81.83406786968968,1.0,1.0,1.0,-4.686015813441507,59.0743499223226,65.8107377717358,1.0,0.9921515005555969,0.8183406786968968,30-40
14_15,14,3,0,0.0,0.006709606458697327,0.0,0.0,0.0,0.0022365354862324423,0.0,0.0,0.0,0.0,6.709606458697327e-05,<30
14_15,14,3,5,0.0649443245101628,0.06754290900588777,0.0,0.0,0.0,0.0130600595472884,0.0,0.0,0.0,0.000649443245101628,0.0006754290900588777,<30
14_15,14,3,10,0.13365168608979996,0.7042112054764079,0.0,0.0,0.0,0.20478790368649405,0.0,0.0,0.0,0.0013365168608979996,0.007042112054764079,<30
14_15,14,3,15,2.3293195566204634,4.870883184404329,0.0,0.0,0.0,1.072646749416226,0.0,0.0,0.0,0.023293195566204634,0.048708831844043295,<30
14_15,14,3,20,29.459982893698758,62.90213861534105,1.0,1.0,1.0,14.452721918046228,8.005582102134717,10.115231057150769,0.0,0.29459982893698755,0.6290213861534105,<30
14_15,14,3,25,89.53536339019686,92.94379266162063,1.0,1.0,1.0,3.1864499530333177,60.67124904247318,39.82694926213531,0.0,0.8953536339019686,0.9294379266162064,<30
14_15,14,3,30,89.98710679939585,89.98710679939585,1.0,1.0,1.0,-1.0740180739577785,49.84630666615875,49.076115716617565,1.0,0.8998710679939584,0.8998710679939584,30-40
14_17,14,1,0,0.0,53.24378599014899,0.0,0.0,1.0,21.59334951701847,0.0,0.0,0.0,0.0,0.53243785990149,<30
14_17,14,1,5,91.25660819554875,75.40499173064828,1.0,1.0,1.0,-2.9260478958823595,81.39305487114183,51.353564844160815,0.0,0.9125660819554875,0.7540499173064827,<30
14_17,14,1,10,37.5825006542382,62.70908868766558,1.0,1.0,1.0,1.6671891077267986,24.49819213305103,1.7245541068891015,0.0,0.37582500654238205,0.6270908868766558,<30
14_17,14,1,15,69.11864477813666,60.092602306136676,1.0,1.0,1.0,-3.3902908859506815,52.49488077490821,44.55471539674237,0.0,0.6911864477813665,0.6009260230613668,<30
14_17,14,1,20,39.55512412600986,31.474630743068367,1.0,1.0,1.0,-5.378202789440548,18.100723334445817,16.633928758100744,0.0,0.39555124126009855,0.31474630743068366,<30
14_17,14,1,25,39.10365339374293,58.27237272523073,1.0,1.0,1.0,7.718668408709091,10.23953904601925,9.888002306892776,0.0,0.3910365339374293,0.5827237272523074,<30
14_17,14,1,30,80.41548747831577,80.41548747831577,1.0,1.0,1.0,7.170565199863394,40.274687345078675,40.88758140838402,1.0,0.8041548747831577,0.8041548747831577,30-40
14_19,14,3,0,0.0,10.383116023123515,0.0,0.0,0.0,3.795523890609199,0.0,0.0,0.0,0.0,0.10383116023123515,<30
14_19,14,3,5,42.30911012608307,49.596001539806174,1.0,1.0,1.0,6.983931065116887,32.44555680167615,21.611490372929275,0.0,0.4230911012608307,0.4959600153980617,<30
14_19,14,3,10,46.11317229293009,64.79213204605955,1.0,1.0,1.0,3.6896481293328174,33.02886377174292,18.708543591773314,0.0,0.4611317229293009,0.6479213204605955,<30
14_19,14,3,15,36.98153615934804,34.094727697377394,1.0,1.0,1.0,-6.512812620616193,20.357772156119594,15.528852787053083,0.0,0.3698153615934804,0.3409472769737739,<30
14_19,14,3,20,54.38611180664322,31.069471681960106,1.0,1.0,1.0,-3.649731031271358,32.93171101507918,24.418713681126356,0.0,0.5438611180664322,0.31069471681960104,<30
14_19,14,3,25,8.013053128755715,24.595505546399984,0.0,0.0,0.0,2.640175260188181,0.0,0.0,0.0,0.08013053128755715,0.24595505546399984,<30
14_19,14,3,30,57.13274983409212,84.62511687911174,1.0,1.0,1.0,12.409022818754334,16.991949700855024,20.94074622790213,0.0,0.5713274983409211,0.8462511687911174,30-40
14_19,14,3,35,97.93132390312978,92.92400590679497,1.0,1.0,1.0,-0.9494460575784132,41.35897029349579,35.74991338747071,0.0,0.9793132390312977,0.9292400590679497,30-40
14_19,14,3,40,75.987749229316,78.21921599324523,0.0,1.0,0.0,-1.9398935793953573,0.0,23.917142529492523,0.0,0.7598774922931599,0.7821921599324523,30-40
14_19,14,3,45,70.28382387230988,77.52729580241255,0.0,1.0,0.0,-0.15918215090733182,0.0,5.6654567480390625,0.0,0.7028382387230988,0.7752729580241255,41-52
14_19,14,3,50,50.01831855409538,56.31721144854261,0.0,0.0,0.0,-4.061909748206655,0.0,0.0,1.0,0.5001831855409538,0.563172114485426,41-52
14_21,14,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<30
