trial,subject,k,arousal,event,excess_fixed,excess_adaptive,above,above_adaptive,sustained,rate,tsec,a100,strat,late
11_19,11,10,1.2018882265942101e-05,0.0,0.0,0.0,0.0,0.0,0.0,-2.5596437681182147e-05,20,1.20188822659421e-07,<30,0.0
11_19,11,11,3.1681429686522097e-06,0.0,0.0,0.0,0.0,0.0,0.0,-6.747147718717182e-06,22,3.1681429686522095e-08,<30,0.0
11_19,11,12,8.351134196781871e-07,0.0,0.0,0.0,0.0,0.0,0.0,-1.7785288290979097e-06,24,8.351134196781872e-09,<30,0.0
11_19,11,13,2.2013350742920868e-07,0.0,0.0,0.0,0.0,0.0,0.0,-4.6881510940652476e-07,26,2.2013350742920867e-09,<30,0.0
11_19,11,14,5.802656256171665e-08,0.0,0.0,0.0,0.0,0.0,0.0,-1.235783211449716e-07,28,5.802656256171664e-10,<30,1.0
11_19,11,15,0.006586742928880797,0.0,0.0,0.0,0.0,0.0,0.0,0.0021955433028565366,30,6.586742928880798e-05,30-34,1.0
11_19,11,16,0.0344115279331831,0.0,0.0,0.0,0.0,0.0,0.0,0.011402386200837705,32,0.000344115279331831,30-34,1.0
11_19,11,17,0.4901447112640418,0.0,0.0,0.0,0.0,0.0,0.0,0.15700290829942143,34,0.004901447112640418,30-34,1.0
11_19,11,18,2.7901817248276917,0.0,0.0,0.0,0.0,0.0,0.0,0.8897562348506448,36,0.027901817248276915,35-40,1.0
11_19,11,19,2.8425923205452586,0.0,0.0,0.0,0.0,0.0,0.0,0.5089439819843318,38,0.028425923205452584,35-40,1.0
11_19,11,20,0.7937829530178893,0.0,0.0,0.0,0.0,0.0,0.0,-0.9647897572503479,40,0.007937829530178893,35-40,1.0
11_19,11,21,0.21547842861658376,0.0,0.0,0.0,0.0,0.0,0.0,-0.44290324863677544,42,0.0021547842861658374,41-46,1.0
11_19,11,22,1.087371636443698,0.0,0.0,0.0,0.0,0.0,0.0,0.22657967186535438,44,0.010873716364436981,41-46,1.0
11_19,11,23,3.9208566643449987,0.0,0.0,0.0,0.0,0.0,0.0,1.236100474496979,46,0.03920856664344999,41-46,1.0
11_19,11,24,1.2583676899114118,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666593863594029,48,0.012583676899114118,47-52,1.0
11_19,11,25,0.43834857896939644,1.0,0.0,0.0,0.0,0.0,0.0,-0.9302297197140273,50,0.004383485789693964,47-52,1.0
11_21,11,0,0.0001436344980967888,0.0,0.0,0.0,0.0,0.0,0.0,0.0001436344980967888,0,1.4363449809678878e-06,<30,0.0
11_21,11,1,0.00011160605283954817,0.0,0.0,0.0,0.0,0.0,0.0,4.949275264760701e-05,2,1.1160605283954818e-06,<30,0.0
11_21,11,2,2.9419036124897565e-05,0.0,0.0,0.0,0.0,0.0,0.0,-6.265329072614566e-05,4,2.9419036124897565e-07,<30,0.0
11_21,11,3,7.7547737286462e-06,0.0,0.0,0.0,0.0,0.0,0.0,-1.651522812894465e-05,6,7.7547737286462e-08,<30,0.0
11_21,11,4,2.044136161606167e-06,0.0,0.0,0.0,0.0,0.0,0.0,-4.353366870118171e-06,8,2.044136161606167e-08,<30,0.0
11_21,11,5,5.388284421182541e-07,0.0,0.0,0.0,0.0,0.0,0.0,-1.1475350481309715e-06,10,5.388284421182542e-09,<30,0.0
11_21,11,6,0.00037852664898018563,0.0,0.0,0.0,0.0,0.0,0.0,0.00012582571816039447,12,3.7852664898018563e-06,<30,0.0
11_21,11,7,0.0932533839447746,0.0,0.0,0.0,0.0,0.0,0.0,0.03108436910034273,14,0.000932533839447746,<30,0.0
11_21,11,8,0.3585514693061901,0.0,0.0,0.0,0.0,0.0,0.0,0.10695090126844403,16,0.003585514693061901,<30,0.0
11_21,11,9,0.3636251378018414,0.0,0.0,0.0,0.0,0.0,0.0,0.07279688789303346,18,0.003636251378018414,<30,0.0
11_21,11,10,0.4464871124438339,0.0,0.0,0.0,0.0,0.0,0.0,-0.011994892987415916,20,0.004464871124438339,<30,0.0
11_21,11,11,1.6170745534487634,0.0,0.0,0.0,0.0,0.0,0.0,0.4176485813922235,22,0.016170745534487635,<30,0.0
11_21,11,12,3.438314128102541,0.0,0.0,0.0,0.0,0.0,0.0,0.8799603614192706,24,0.03438314128102541,<30,0.0
11_21,11,13,5.170367208780713,0.0,0.0,0.0,0.0,0.0,0.0,1.018731829444498,26,0.051703672087807136,<30,0.0
11_21,11,14,2.2165839000805563,0.0,0.0,0.0,0.0,0.0,0.0,-1.0543719856625653,28,0.022165839000805564,<30,1.0
11_21,11,15,2.9773416381319233,0.0,0.0,0.0,0.0,0.0,0.0,-0.18188472254538007,30,0.029773416381319234,30-34,1.0
11_21,11,16,5.670047618802673,0.0,0.0,0.0,0.0,0.0,0.0,1.2782898018049127,32,0.05670047618802673,30-34,1.0
11_21,11,17,8.571284554656799,0.0,0.0,0.0,0.0,0.0,0.0,1.409106882731973,34,0.085712845546568,30-34,1.0
11_21,11,18,6.67915095463298,1.0,0.0,0.0,0.0,0.0,0.0,0.007684853968120168,36,0.0667915095463298,35-40,1.0
11_23,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,<30,0.0
11_23,11,1,0.0005344549143335427,0.0,0.0,0.0,0.0,0.0,0.0,0.00020770208714749217,2,5.344549143335426e-06,<30,0.0
11_23,11,2,0.00027751236700205445,0.0,0.0,0.0,0.0,0.0,0.0,3.340322426139551e-05,4,2.7751236700205444e-06,<30,0.0
11_23,11,3,7.315146573346304e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001557896060966986,6,7.315146573346304e-07,<30,0.0
11_23,11,4,1.9282517016311564e-05,0.0,0.0,0.0,0.0,0.0,0.0,-4.106569431526627e-05,8,1.9282517016311564e-07,<30,0.0
11_23,11,5,5.0828163011675436e-06,0.0,0.0,0.0,0.0,0.0,0.0,-1.0824799496239493e-05,10,5.0828163011675435e-08,<30,0.0
11_23,11,6,0.0007403167052864972,0.0,0.0,0.0,0.0,0.0,0.0,0.00024347224365076184,12,7.4031670528649714e-06,<30,0.0
11_23,11,7,0.03982933508133078,0.0,0.0,0.0,0.0,0.0,0.0,0.013151861188256859,14,0.00039829335081330785,<30,0.0
11_23,11,8,0.14580527356498263,0.0,0.0,0.0,0.0,0.0,0.0,0.04778795999881562,16,0.0014580527356498263,<30,0.0
11_23,11,9,0.2762611811949595,0.0,0.0,0.0,0.0,0.0,0.0,0.05157403340157954,18,0.002762611811949595,<30,0.0
11_23,11,10,0.3221651352974396,0.0,0.0,0.0,0.0,0.0,0.0,0.06133268285998829,20,0.003221651352974396,<30,0.0
11_23,11,11,0.42842156852686797,0.0,0.0,0.0,0.0,0.0,0.0,0.01639217413588772,22,0.0042842156852686795,<30,0.0
11_23,11,12,0.7109766335875202,0.0,0.0,0.0,0.0,0.0,0.0,0.12454111064616064,24,0.007109766335875202,<30,0.0
11_23,11,13,0.47751595646386746,0.0,0.0,0.0,0.0,0.0,0.0,-0.05615114336690635,26,0.0047751595646386745,<30,0.0
11_23,11,14,0.8391390965125265,0.0,0.0,0.0,0.0,0.0,0.0,0.1167187640153846,28,0.008391390965125265,<30,1.0
11_23,11,15,0.29491709672390365,1.0,0.0,0.0,0.0,0.0,0.0,-0.15455326830829924,30,0.0029491709672390364,30-34,1.0
11_3,11,0,0.013052880774732024,0.0,0.0,0.0,0.0,0.0,0.0,0.013052880774732024,0,0.00013052880774732024,<30,0.0
11_3,11,1,0.2940751960388615,0.0,0.0,0.0,0.0,0.0,0.0,0.10656022540017313,2,0.002940751960388615,<30,0.0
11_3,11,2,1.0288843979622753,0.0,0.0,0.0,0.0,0.0,0.0,0.3215401856214091,4,0.010288843979622753,<30,0.0
11_3,11,3,0.6010744714397431,0.0,0.0,0.0,0.0,0.0,0.0,-0.05617454543897675,6,0.006010744714397431,<30,0.0
11_3,11,4,0.4089915422808775,0.0,0.0,0.0,0.0,0.0,0.0,-0.1535058063514834,8,0.0040899154228087745,<30,0.0
11_3,11,5,0.6227412696773686,0.0,0.0,0.0,0.0,0.0,0.0,0.07640169913647255,10,0.006227412696773686,<30,0.0
11_3,11,6,0.6132958523899587,0.0,0.0,0.0,0.0,0.0,0.0,0.004294674587923282,12,0.006132958523899587,<30,0.0
11_3,11,7,0.5090186338145253,0.0,0.0,0.0,0.0,0.0,0.0,-0.009043685066494833,14,0.005090186338145253,<30,0.0
11_3,11,8,0.7086307446648241,0.0,0.0,0.0,0.0,0.0,0.0,0.022351471379588855,16,0.007086307446648241,<30,0.0
11_3,11,9,0.890483237443801,0.0,0.0,0.0,0.0,0.0,0.0,0.13044383551915878,18,0.00890483237443801,<30,0.0
11_3,11,10,4.366079456880197,0.0,0.0,0.0,0.0,0.0,0.0,1.1943609601777565,20,0.04366079456880197,<30,0.0
11_3,11,11,4.929270777001937,0.0,0.0,0.0,0.0,0.0,0.0,0.8100086481634617,22,0.04929270777001937,<30,0.0
11_3,11,12,4.507626248649404,0.0,0.0,0.0,0.0,0.0,0.0,-0.01110779914892486,24,0.045076262486494045,<30,0.0
11_3,11,13,4.452486102583974,0.0,0.0,0.0,0.0,0.0,0.0,-0.29377648968485026,26,0.04452486102583974,<30,0.0
11_3,11,14,1.9853336114470899,0.0,0.0,0.0,0.0,0.0,0.0,-0.8138029401703017,28,0.019853336114470897,<30,1.0
11_3,11,15,1.7628125038456706,0.0,0.0,0.0,0.0,0.0,0.0,-0.4681232615693314,30,0.017628125038456705,30-34,1.0
11_3,11,16,7.825127024743644,0.0,0.0,0.0,0.0,0.0,0.0,2.083287711026414,32,0.07825127024743644,30-34,1.0
11_3,11,17,27.998677400363835,0.0,0.0,0.0,0.0,0.0,0.0,8.06861315149753,34,0.27998677400363836,30-34,1.0
11_3,11,18,44.61433512124208,0.0,0.0,0.206362415711979,0.0,1.0,0.0,10.109890063920332,36,0.44614335121242077,35-40,1.0
11_3,11,19,30.599391211272405,0.0,0.0,0.0,0.0,0.0,0.0,-3.7117084811524395,38,0.30599391211272403,35-40,1.0
11_3,11,20,12.894378419250184,0.0,0.0,0.0,0.0,0.0,0.0,-8.877678848272716,40,0.12894378419250185,35-40,1.0
11_3,11,21,6.39863155674045,0.0,0.0,0.0,0.0,0.0,0.0,-4.722219311012051,42,0.0639863155674045,41-46,1.0
11_3,11,22,14.74689730863357,0.0,0.0,0.0,0.0,0.0,0.0,2.1463757538449117,44,0.14746897308633572,41-46,1.0
11_3,11,23,17.718325176223843,0.0,0.0,0.0,0.0,0.0,0.0,2.925968867381837,46,0.17718325176223843,41-46,1.0
11_3,11,24,16.786118518180317,1.0,0.0,0.0,0.0,0.0,0.0,-0.3499541364448457,48,0.16786118518180315,47-52,1.0
11_5,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,<30,0.0
11_5,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,<30,0.0
11_5,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,<30,0.0
11_5,11,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,<30,0.0
11_5,11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,<30,0.0
11_5,11,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,<30,0.0
11_5,11,6,0.014268359556944488,0.0,0.0,0.0,0.0,0.0,0.0,0.0047561198523148294,12,0.0001426835955694449,<30,0.0
11_5,11,7,0.25474188819812815,0.0,0.0,0.0,0.0,0.0,0.0,0.08491396273270939,14,0.0025474188819812815,<30,0.0
11_5,11,8,2.5109029204406648,0.0,0.0,0.0,0.0,0.0,0.0,0.8059693576824987,16,0.02510902920440665,<30,0.0
11_5,11,9,5.3599124370357805,0.0,0.0,0.0,0.0,0.0,0.0,1.4960490573508949,18,0.053599124370357805,<30,0.0
11_5,11,10,3.7271036857800746,0.0,0.0,0.0,0.0,0.0,0.0,-0.21709115783071184,20,0.03727103685780075,<30,0.0
11_5,11,11,1.0607907655710842,0.0,0.0,0.0,0.0,0.0,0.0,-1.3668451295052082,22,0.010607907655710841,<30,0.0
11_5,11,12,0.27962140994412943,0.0,0.0,0.0,0.0,0.0,0.0,-0.5945895698704469,24,0.002796214099441294,<30,0.0
11_5,11,13,0.07370740341715716,0.0,0.0,0.0,0.0,0.0,0.0,-0.15697357844624246,26,0.0007370740341715716,<30,0.0
11_5,11,14,0.06928910495697782,0.0,0.0,0.0,0.0,0.0,0.0,-0.024757771252122897,28,0.0006928910495697782,<30,1.0
11_5,11,15,0.6598397247198875,1.0,0.0,0.0,0.0,0.0,0.0,0.203276730117243,30,0.006598397247198875,30-34,1.0
11_7,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,<30,0.0
11_7,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,<30,0.0
11_7,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,<30,0.0
11_7,11,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,<30,0.0
11_7,11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,<30,0.0
11_7,11,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,<30,0.0
11_7,11,6,0.010303123678735855,0.0,0.0,0.0,0.0,0.0,0.0,0.0034343745595786183,12,0.00010303123678735854,<30,0.0
11_7,11,7,0.43696068411925926,0.0,0.0,0.0,0.0,0.0,0.0,0.14546498696279977,14,0.004369606841192593,<30,0.0
11_7,11,8,0.770428325612303,0.0,0.0,0.0,0.0,0.0,0.0,0.23263797492396648,16,0.00770428325612303,<30,0.0
11_7,11,9,0.5784105802687897,0.0,0.0,0.0,0.0,0.0,0.0,-0.07624772875692876,18,0.0057841058026878965,<30,0.0
11_7,11,10,0.20421831831606235,0.0,0.0,0.0,0.0,0.0,0.0,-0.16128024339333782,20,0.0020421831831606233,<30,0.0
11_7,11,11,0.527222200115312,0.0,0.0,0.0,0.0,0.0,0.0,0.05907311792067192,22,0.005272222001153119,<30,0.0
11_7,11,12,0.4392045646776354,0.0,0.0,0.0,0.0,0.0,0.0,0.06305707434908213,24,0.0043920456467763545,<30,0.0
11_7,11,13,0.7795874699981415,0.0,0.0,0.0,0.0,0.0,0.0,0.04387067983013937,26,0.007795874699981415,<30,0.0
11_7,11,14,5.418142030918926,0.0,0.0,0.0,0.0,0.0,0.0,1.7040266642564221,28,0.05418142030918926,<30,1.0
11_7,11,15,6.634951540485493,1.0,0.0,0.0,0.0,0.0,0.0,1.7956713994696603,30,0.06634951540485493,30-34,1.0
11_9,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,<30,0.0
11_9,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,<30,0.0
11_9,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,<30,0.0
11_9,11,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,<30,0.0
11_9,11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,<30,0.0
11_9,11,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,<30,0.0
11_9,11,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,<30,0.0
11_9,11,7,0.030063669886794556,0.0,0.0,0.0,0.0,0.0,0.0,0.010021223295598186,14,0.00030063669886794557,<30,0.0
11_9,11,8,0.058930673280515856,0.0,0.0,0.0,0.0,0.0,0.0,0.019058903595850763,16,0.0005893067328051585,<30,0.0
11_9,11,9,0.06212347110860233,0.0,0.0,0.0,0.0,0.0,0.0,0.0016148192882805613,18,0.0006212347110860233,<30,0.0
11_9,11,10,0.01981930980626354,0.0,0.0,0.0,0.0,0.0,0.0,-0.0167929850957121,20,0.0001981930980626354,<30,0.0
11_9,11,11,0.14185960438412998,0.0,0.0,0.0,0.0,0.0,0.0,0.0362453631514364,22,0.0014185960438412998,<30,0.0
11_9,11,12,0.6587332370444399,0.0,0.0,0.0,0.0,0.0,0.0,0.20889695027246538,24,0.006587332370444399,<30,0.0
11_9,11,13,7.351738865449928,0.0,0.0,0.0,0.0,0.0,0.0,2.310642824049415,26,0.07351738865449928,<30,0.0
11_9,11,14,20.153077213513193,0.0,0.0,0.0,0.0,0.0,0.0,6.144491040596693,28,0.20153077213513193,<30,1.0
11_9,11,15,25.10043145978367,0.0,0.0,0.0,0.0,0.0,0.0,3.302667579386712,30,0.25100431459783673,30-34,1.0
11_9,11,16,11.130089989848535,0.0,0.0,0.0,0.0,0.0,0.0,-4.269112111362913,32,0.11130089989848535,30-34,1.0
11_9,11,17,3.074381119048981,0.0,0.0,0.0,0.0,0.0,0.0,-5.448028386510713,34,0.03074381119048981,30-34,1.0
11_9,11,18,0.8551856277596698,0.0,0.0,0.0,0.0,0.0,0.0,-1.6570015562628129,36,0.008551856277596697,35-40,1.0
11_9,11,19,0.22669071188834403,0.0,0.0,0.0,0.0,0.0,0.0,-0.4702430831146899,38,0.0022669071188834403,35-40,1.0
