beta_quad,optimum
-0.6291426586055456,51.78551452971186
-2.0577869025549584,45.56428654128929
-1.6504093364735977,46.17738750939393
-1.9144374182370894,42.617207963994765
-1.8550103394958897,50.25927102688252
-1.2930009918752035,51.49458752903691
-1.1071350211505375,49.81914985649931
-1.4062364437349946,46.933781677415396
-1.8357275031433857,44.411703710331025
-1.3780781882082784,51.89220850322788
-0.656059491399531,82.241640250731
-1.7674983769656811,49.60455924361357
-1.4983992745109374,51.532488389738575
-1.7526681534389332,47.95875420753229
-2.286620337067321,37.54726604092959
-1.42277154414539,51.92483793383059
-0.8577076754449982,51.47032328951583
-1.4113917990546565,48.66722948682217
-2.3867475549031303,41.32812895347021
-0.24266382166307535,105.11403700478436
-0.7453378129329232,61.11581436935046
-0.9488187517242924,55.73442119571134
-0.9219598832464472,57.15600575307483
-1.0984587870237186,55.2717645896783
-1.8892969172296357,49.12896530561097
-1.3168395147124603,54.08483504997199
-1.133614267796824,43.917751114248354
-2.3235566492095563,44.61590977850438
-1.5003093993678167,54.46274982531555
-1.1627110242540766,66.63335075656448
-0.8539844515005508,54.357722285737296
-1.5637814089768478,46.90123593288737
-1.2824203721533485,47.284386216800236
-0.5062145497716601,72.19753066821738
-1.4978256633446112,49.94455575064513
-1.1389610723406258,48.06407169058387
-0.9778739015244909,49.58775481696213
-1.3731267304156691,45.23173127151576
-0.7367191304214277,68.51778239998234
-0.8739283774821619,48.54236961147833
-1.4049595306878957,44.637389693924156
-1.4264217084085942,57.53540133934934
-2.2687709414207413,42.67168144858914
0.19793642964377586,-60.08414064036768
-1.9483010231058049,46.85310806502601
-0.910201693842477,51.87680456315237
-2.184397450373427,45.38430143269539
-0.6836061437066928,75.80789793945124
-0.7193954611263069,57.75200550137792
-1.416742847016416,55.44094451382559
-1.7970967550659367,44.84892371506045
-2.190663245215275,42.06130856949773
-0.914223775112099,62.037812693341024
-0.6376640956193363,76.52662210351005
-1.4962240725296496,52.562453433422526
-0.6872064966162023,63.27332579811908
-1.0758983629296095,64.45056898216444
-1.966026359944002,44.48108957593239
-1.1753163587735687,51.77418863705144
-1.2942823195838178,54.984975163566034
-0.6547545838996532,55.75814882796888
-1.3645740951759222,50.44615028235993
-1.1830640601059015,56.186361621977
-1.5613059302370706,44.65303754222541
-1.3539905250532733,37.22823824154017
-1.3373009205223985,44.57797205676284
-1.4407465557561558,47.588492241136855
-1.4822054746793136,44.85905338969029
-0.8903359280050992,54.99856529412459
-1.5268252997136957,55.55157369779653
-1.5080298905810252,42.028607131519536
-0.09920150588623243,242.27055412584534
-1.5036581130440996,46.20212905602993
-1.9086064383883967,45.920619212115376
-1.9313715779204417,42.596427069743534
-0.5350058686080411,95.19355861126402
-1.545673785462889,39.23322067669927
-1.2570750789354532,50.14502522176388
-0.475842718587489,80.35977551343237
-0.8118152987169452,66.01172370067223
-0.5831980459379029,75.09249261795598
-2.1646570927947724,44.23280324469433
-0.6232764987721691,53.82886392823392
-1.261438403681657,60.343970029261826
-1.92078791028092,44.47047033498027
-1.4256067568698132,49.21941829900159
-1.443578979733868,48.36266314603061
-1.8951965896706193,39.21435664953492
-2.048917443481632,41.71799381062893
-0.5626899816832119,91.36531034056782
-2.737225213004711,41.77559026601385
-1.944786328002477,45.06735859148889
-1.1327702417563097,40.11270983551204
-1.828251044277497,46.09830774857131
-0.7459256850977052,56.51972648632872
-2.4273917110179446,44.583490543883464
-1.677264141877272,46.93042315547206
-1.9240503585109943,45.925554251730766
-0.8580118537280707,43.27947582450589
-1.1941660483227783,51.92691500471865
-1.3953452952922358,45.68385876391555
-1.9121210419407701,41.9260907120149
-0.5151140823643587,83.02154645491349
-1.026926563895343,56.13478693648137
-0.10252597563996856,187.20831810143952
-1.3799487557284564,44.6522800373064
-0.919413712619974,54.005214973062536
-0.6256565530916794,53.91760773184518
0.17590566087315018,-88.53433524972831
-2.0038130438623485,43.95258795445401
-1.012263503707198,65.23088970310936
-1.5876295444365793,44.0801613236822
-0.3210779036120937,128.47845805932656
-1.8510613470879527,48.43132458215519
-1.4926767599867932,41.61648690605855
-0.969653815771072,56.755563632580305
-1.3255269763425748,55.26925943041479
-1.4426935687424292,50.168806862167145
-0.933997055141907,47.27150854219471
-1.219412090534595,53.478383973444885
-1.0777389720002444,47.53754688018097
-1.3484277456652396,51.87753931835714
-1.3362339163543682,52.87332947358957
-1.920953718153617,48.625806658721444
-1.6838225679826306,47.71490714024979
-1.2084444368776306,63.16380766567143
-0.33231138697821033,109.71659177120269
-1.3971461845729778,48.816813431560085
-0.09814857916165856,322.31420321001394
-1.1874772248373129,45.155861837143476
-2.3675954584639154,40.409155267673874
-0.9986043571093739,44.443447798202364
-1.0878725296407386,64.34346971910273
-1.6843770042281891,46.41166152387553
-1.6037595002109277,45.49539045138964
-0.9022719400596398,49.23279251878638
-1.212178759888973,43.12225751939989
-1.60013069132424,46.59720594784333
-1.2869711862725972,48.57139757853513
-2.277001328087204,48.3491083276482
-2.095318231860387,44.3621200646498
-0.5654489102107599,78.78425284986683
-1.1340474577890294,56.62399368679906
-1.2584908433345376,57.8914273876173
-1.3884799019529586,51.49353011540886
-1.3854732420823115,55.30289433866053
-0.26065670905829996,95.70191171564164
-2.065483518689416,43.51449682461247
-1.9429157687386374,45.5979792932541
-1.3634563912659254,52.54205521626426
-1.6335470095869178,44.58594599152941
-0.5853846324184621,54.717677802471286
-1.5760082083921811,42.588389887695676
-2.129231853422559,49.09991516832663
-1.0586316251189742,43.27697743988338
-1.7031705617935602,45.746079026997926
-3.648815062278989,39.67604108468044
-1.2936430744541656,58.72402579771579
-0.0224554579061512,1366.9506492000432
-1.6887334326005135,47.1984692054836
-1.5986827746544354,51.310143321071756
-1.0471374971251761,67.63679711970181
-1.8714129432366622,51.30995850283775
-1.9677732524615033,42.166500497418944
-0.6979163157661994,73.39186218280555
-0.9195984978829642,67.96487133896795
-0.5487497977001686,66.67108469115101
-1.1942709471421442,44.57198933261596
-0.9294989200489703,57.341217021422615
0.20788012819492363,7.703952368785684
-0.7309041816897883,62.34987339612479
-0.5994939682839585,55.15589681883342
-2.2142664483482233,44.69049407231171
-1.7195308290753266,50.35520124644918
-0.7753919257681965,83.62594728997696
-1.2971265501743108,57.30160325497118
-1.0678475342902953,50.66248940457452
-1.4410860375111572,53.09035292282631
-2.097729138967753,41.90862166083796
-0.9531133716536829,66.58554274124627
-1.957163993370409,46.96211609720873
-1.051580445621864,62.35184770784966
-1.262194306156299,52.49743691924386
-1.6026096540914248,44.9006350621663
-0.47417322108392806,99.32456122337905
-1.338888121258531,53.863558880954905
-2.0732310843988793,41.97941412110762
-1.0811704265430995,50.230637581231655
-1.9465338155768652,48.996420714563506
-1.5837264146423604,40.83244518120708
-1.043477916718786,57.77748685193201
-1.870360142536014,38.378345638695414
-1.6126112310740448,45.824992407575984
-2.3799192890547314,43.46103956978906
-0.9170070381842834,58.08305158640897
-1.0174111736259421,58.321502132931776
-1.1969281140357915,49.21221833424708
-0.6129709208679385,71.09192239980439
-0.5315579739759527,66.47338679610071
-1.2200077466935115,47.99514375263269
-0.7917619758192296,48.34363615321086
-0.1487384203102649,167.2483275850664
-1.0681615859226978,62.101317585083144
-2.3978393924051176,42.84307926477038
-1.469777571717061,47.07555241410722
-2.3866702873051318,48.07462469127618
-0.7021233599209885,62.65845969115078
-0.6049235982532872,71.91777853217219
-1.3224455133194735,45.69157237681413
-1.245896504274804,40.585089448994566
-1.6645320231570215,44.603704757423614
-1.3720658986069048,52.800782469171594
-1.6449599644672277,46.12572392673028
-0.8150465208622012,53.72541317476071
-1.2205332609154371,51.28474161793272
-1.3631423643975198,56.88285138572455
-1.5618113771170727,44.61177697098074
-0.8199855291335761,57.464480584802146
-1.3142245050812473,47.519747679661
-0.7816642941274737,49.833418752296325
-0.6139308098077292,53.360197023821755
-1.3786415613915683,51.31787473132712
-1.4889922018963546,44.25364194603095
-1.0788193252351135,55.43202348796101
-1.7827065485769622,46.404986184987436
-1.3730701798036764,48.27875689258558
-0.25772305160442754,130.45527589756554
