subject,difficulty,condition,size,arousal,t_s
2,0,1,medium,65.22303405663212,35.05859375
2,0,1,medium,62.86557256044461,37.0859375
2,0,1,medium,95.6120308552264,39.08984375
2,0,1,medium,95.16889415794307,41.1015625
2,0,1,medium,64.69633445183428,43.11328125
2,0,1,medium,46.63554000538809,45.11328125
2,0,1,medium,78.62825825086941,47.125
2,0,1,medium,92.44566367189037,49.15234375
2,0,1,medium,95.02853943932078,51.16796875
2,1,1,large,17.465230930569874,2.9921875
2,1,1,large,16.908943052794676,4.9921875
2,1,1,large,28.371818942736073,6.98046875
2,1,1,large,14.646985804755458,8.9921875
2,1,1,large,11.543254298588561,10.9921875
2,1,1,large,8.96343478063794,12.9921875
2,1,1,large,11.327489619678312,14.9921875
2,1,1,large,8.701813046776566,16.9921875
2,1,1,large,7.681777781168941,18.9921875
2,1,1,large,19.830050560902222,21.00390625
2,1,1,large,14.85869283710387,22.98828125
2,1,1,large,23.712790989491218,24.98828125
2,1,1,large,54.968027856030616,27.00390625
2,1,1,large,60.41272901758037,29.00390625
2,1,1,medium,20.06640402585395,31.00390625
2,1,1,medium,74.72262316911203,33.00390625
2,1,1,medium,96.54456794823292,35.00390625
2,0,2,large,23.899797799354822,2.9921875
2,0,2,large,20.459814210430466,4.98046875
2,0,2,large,16.44998315231233,7.0078125
2,0,2,large,34.13797829620876,9.00390625
2,0,2,large,26.5485892550842,11.00390625
2,0,2,large,10.27046423408564,13.015625
2,0,2,large,23.230185783622968,15.01953125
2,0,2,large,68.9554013643403,17.046875
2,0,2,large,80.90651486573422,19.0859375
2,0,2,large,69.73917492116406,21.09765625
2,0,2,large,95.1586853457247,23.109375
2,0,2,large,62.80308976434037,25.125
2,0,2,large,34.854620678890825,27.125
2,0,2,large,31.628625342995736,29.125
2,0,2,medium,30.216132856295314,31.13671875
2,0,2,medium,30.649284900631397,33.15234375
2,0,2,medium,42.58716143956374,35.1640625
2,0,2,medium,63.860878162164575,37.1640625
2,0,2,medium,67.42221193178958,39.17578125
2,0,2,medium,37.8207127821252,41.17578125
2,0,2,medium,55.208935975280944,43.19140625
2,0,2,medium,39.52836716393877,45.17578125
2,0,2,medium,31.333827864418506,47.17578125
2,0,2,medium,70.02400948551454,49.203125
2,0,2,medium,56.06809687062585,51.21484375
2,0,2,medium,75.10273079556893,53.23046875
2,0,2,medium,42.430981004476145,55.23046875
2,0,2,medium,18.224902380267036,57.234375
2,0,2,medium,28.165062847464498,59.2421875
2,0,2,small,39.176346113656464,61.26953125
2,0,2,small,88.99670591513546,63.26953125
2,0,2,small,68.28789669435963,65.26953125
