subject,difficulty,condition,size,arousal,t_s
3,0,2,medium,68.16579461430473,39.296875
3,0,2,medium,93.0032466147702,41.29296875
3,0,2,medium,99.38705542951337,43.30859375
3,0,2,medium,99.9432717161342,45.30859375
3,0,2,medium,97.33931423824892,47.3203125
3,0,2,medium,93.42283643716179,49.40234375
3,0,2,medium,98.25278571386737,51.453125
3,0,2,medium,96.18381195079151,53.546875
3,0,2,medium,96.57710002080648,55.5625
3,0,2,medium,99.37221037061505,57.640625
3,0,2,medium,98.85703867394253,59.72265625
3,0,2,small,99.03762783994776,61.7734375
3,1,3,large,0.0011325280570413192,2.9921875
3,1,3,large,1.016637171907096,5.01953125
3,1,3,large,11.81376614498486,7.0859375
3,1,3,large,40.96721181716663,9.17578125
3,1,3,large,53.44440168030235,11.19140625
3,1,3,large,70.34407036282872,13.23046875
3,1,3,large,91.9460466622051,15.23046875
3,1,3,large,98.64129212784084,17.23046875
3,1,3,large,99.54655156103473,19.2421875
3,1,3,large,98.71997141168487,21.2421875
3,1,3,large,89.38599849990206,23.2421875
3,1,3,large,53.62790486319457,25.2421875
3,1,3,large,74.39075423793092,27.25390625
3,1,3,large,84.04606146463793,29.2578125
3,1,3,medium,81.96432203931037,31.25390625
3,1,3,medium,74.31341499212537,33.26953125
3,1,3,medium,88.53399112105927,35.296875
3,0,2,large,1.3636492802819093,2.9921875
3,0,2,large,0.8424186611898128,4.9921875
3,0,2,large,0.3690448908273797,6.9921875
3,0,2,large,0.41008184998549096,8.98828125
3,0,2,large,0.6457996213903938,10.98828125
3,0,2,large,0.2063246793009943,12.9921875
3,0,2,large,0.0545681861456298,14.98828125
3,0,2,large,0.014384017700154308,16.98828125
3,0,2,large,0.05571072318302544,19.00390625
3,0,2,large,0.4736119611516978,21.02734375
3,0,2,large,1.4366450427789679,23.04296875
3,0,2,large,3.0982315956418107,25.0703125
3,0,2,large,1.9616784596781138,27.06640625
3,0,2,large,48.14042703805674,29.08203125
3,0,2,medium,58.420318870566796,31.109375
3,0,2,medium,90.65465970887314,33.109375
3,0,2,medium,96.03576996251186,35.1328125
3,0,2,medium,93.60148788366237,37.1328125
3,0,2,medium,96.90999441773116,39.16015625
3,0,2,medium,97.805644055065,41.171875
3,0,2,medium,98.52970666000763,43.2265625
3,0,2,medium,94.17094567372156,45.2421875
3,0,2,medium,94.55416558405079,47.265625
3,0,2,medium,96.3405509567842,49.3203125
3,0,2,medium,96.9540883356673,51.3203125
3,0,2,medium,96.79634373264489,53.359375
3,0,2,medium,98.50776081075497,55.359375
3,0,2,medium,99.62091125539975,57.359375
3,0,2,medium,94.70631812408213,59.38671875
3,0,2,small,92.2207442018101,61.41015625
3,0,2,small,97.9663950254028,63.4375
3,1,3,large,1.896858626014065e-05,2.9921875
3,1,3,large,0.07271741823715007,4.9921875
3,1,3,large,0.18677162400818756,6.9921875
3,1,3,large,3.574710370981579,9.015625
3,1,3,large,20.939488159801286,11.015625
3,1,3,large,51.00304964174667,13.015625
3,1,3,large,60.35270763422825,15.015625
3,1,3,large,72.40475001977555,17.015625
3,1,3,large,90.89993632116764,19.03515625
3,1,3,large,88.88039876193992,21.03125
3,1,3,large,59.93976310943877,23.03125
3,1,3,large,52.99085994695201,25.03125
3,1,3,large,41.72796849059046,27.04296875
3,1,3,large,41.09228780821233,29.04296875
3,1,3,medium,24.054015810654544,31.05078125
3,1,3,medium,17.713245750578537,33.0546875
3,0,1,large,2.6640812359656487,2.9921875
3,0,1,large,14.939722531015812,4.9921875
3,0,1,large,7.733396379024317,6.9921875
3,0,1,large,5.735387514548081,8.98046875
3,0,1,large,2.9978821111808482,10.9921875
3,0,1,large,1.9736472077140164,12.9921875
3,0,1,large,2.5049287042165953,14.9921875
3,0,1,large,2.744999673147296,16.9921875
3,0,1,large,2.694687540308953,19.00390625
3,0,1,large,11.438300515515085,21.04296875
3,0,1,large,17.188738808829356,23.0546875
3,0,1,large,15.59096338794584,25.0703125
3,0,1,large,15.440082113387312,27.0703125
3,0,1,large,10.550024483703998,29.07421875
3,0,1,medium,7.080518968933168,31.109375
3,0,1,medium,6.506785509930337,33.125
3,0,1,medium,7.05152671164552,35.13671875
3,0,1,medium,17.26054199304651,37.13671875
3,0,1,medium,14.882333648535756,39.1640625
3,0,1,medium,14.596428064457234,41.1640625
3,0,1,medium,45.83783433968094,43.203125
3,0,1,medium,24.680368556703893,45.203125
3,0,1,medium,16.68059098511386,47.21484375
3,0,1,medium,55.192121148154555,49.29296875
3,0,1,medium,91.20365088711094,51.3203125
3,0,1,medium,93.20728924547954,53.38671875
3,0,1,medium,89.37100729621837,55.3984375
3,0,1,medium,97.16923614876104,57.4296875
3,0,1,medium,95.08850308227295,59.4375
3,0,1,small,98.41841488206093,61.45703125
3,0,1,small,95.053896465467,63.48046875
3,0,1,small,96.50778885037312,65.4921875
3,0,1,small,97.14369514328416,67.51953125
3,0,1,small,97.24186264044329,69.51953125
3,0,1,small,99.39416515792166,71.53125
3,0,1,small,99.85613426205884,73.53515625
3,0,1,small,99.88841726843367,75.53515625
3,1,3,large,1.9068910872987312,2.9921875
3,1,3,large,7.605387671437641,4.9921875
3,1,3,large,18.83041400344505,6.9921875
3,1,3,large,27.534947196448833,9.0
3,1,3,large,28.14164218891192,10.9921875
3,1,3,large,34.721719272108274,12.9921875
3,1,3,large,39.106550068030494,14.9921875
3,1,3,large,28.930452525017728,16.9921875
3,1,3,large,30.486529907205185,18.9921875
3,1,3,large,29.765922305769372,20.9921875
3,1,3,large,19.67747743168082,22.9921875
3,1,3,large,8.054807749425436,25.00390625
3,1,3,large,5.079152830470756,27.00390625
3,1,3,large,4.052868532675285,29.0
3,1,3,medium,3.0116352825526977,31.015625
3,1,3,medium,7.706417227298977,33.015625
3,1,3,medium,6.547945876286852,35.02734375
3,1,3,medium,13.97410541443192,37.02734375
3,1,3,medium,18.270854322923746,39.02734375
3,1,3,medium,29.29891806867919,41.02734375
3,1,3,medium,64.35381676982448,43.0390625
3,1,3,medium,76.16983983730162,45.0390625
3,1,3,medium,74.98638314514032,47.0390625
3,1,3,medium,80.6895733822252,49.0546875
3,1,3,medium,88.84381977838433,51.0546875
3,0,2,large,11.209645293992498,2.9921875
3,0,2,large,9.370352089403294,4.9921875
3,0,2,large,5.598383043224587,6.9921875
3,0,2,large,9.367890539090041,9.00390625
3,0,2,large,5.233200695657221,11.00390625
3,0,2,large,2.412247119056433,13.01171875
3,0,2,large,1.2115661956078512,15.00390625
3,0,2,large,2.5868159933424364,17.00390625
3,0,2,large,6.858755132429509,19.01953125
3,0,2,large,10.704706733517986,21.05859375
3,0,2,large,9.608256929426794,23.0703125
3,0,2,large,22.029489329038334,25.17578125
3,0,2,large,89.68224987123943,27.19140625
3,0,2,large,99.28575428502589,29.1953125
3,0,2,medium,99.95162427872226,31.21484375
3,0,2,medium,99.99670831235053,33.23046875
3,0,2,medium,99.99485431290363,35.30859375
3,1,1,large,0.005157880099219579,2.9921875
3,1,1,large,0.313669074003622,5.00390625
3,1,1,large,1.4526366570092157,7.00390625
3,1,1,large,5.522632226335778,9.00390625
3,1,1,large,34.58045093411484,11.00390625
3,1,1,large,71.02873526204306,13.00390625
3,1,1,large,84.28120807458203,15.00390625
3,1,1,large,84.2152685876681,17.015625
3,1,1,large,84.5183718701812,19.03125
3,1,1,large,81.74242926506611,21.04296875
3,1,1,large,75.81488312998495,23.0703125
3,1,1,large,88.32549646953495,25.0703125
3,1,1,large,96.64185088479285,27.08203125
3,1,1,large,95.26107541145323,29.08203125
3,0,3,large,0.7344091446574539,2.9921875
3,0,3,large,0.5572133131245316,4.9921875
3,0,3,large,0.19992602394007158,6.9921875
3,0,3,large,0.21612652898290138,8.9921875
3,0,3,large,1.005887790952155,11.0
3,0,3,large,2.2509444936822836,12.98046875
3,0,3,large,2.516756507914626,14.9921875
3,0,3,large,1.7298500031277584,16.9921875
3,0,3,large,3.634281685783548,19.00390625
3,0,3,large,11.810141243972824,21.03125
3,0,3,large,13.617837913535219,23.04296875
3,0,3,large,25.74999507776734,25.0546875
3,0,3,large,68.26494450110494,27.0546875
3,0,3,large,75.98349308321312,29.0703125
3,0,3,medium,36.71998007087244,31.08203125
3,0,3,medium,79.85976156796985,33.09375
3,0,3,medium,91.78629304684924,35.12109375
3,0,3,medium,95.50495577677117,37.13671875
3,0,3,medium,86.23476359074343,39.1484375
3,0,3,medium,59.301223992416055,41.1640625
3,0,3,medium,53.7271714174952,43.17578125
3,0,3,medium,45.64814008325257,45.17578125
3,0,3,medium,72.16136139448713,47.203125
3,0,3,medium,93.01938712824531,49.28125
3,0,3,medium,93.95477028252083,51.296875
3,1,2,large,3.710706988999276e-05,2.9921875
3,1,2,large,0.0777128289324768,4.9921875
3,1,2,large,7.187679095695854,7.0703125
3,1,2,large,8.081174750637981,9.140625
3,1,2,large,24.465905869674238,11.16796875
3,1,2,large,58.964626341218576,13.1640625
3,1,2,large,69.23145582357441,15.1640625
3,1,2,large,81.30487620768358,17.1640625
3,1,2,large,84.79825240839179,19.1640625
3,1,2,large,87.95428524202694,21.17578125
3,1,2,large,80.04376503348651,23.17578125
3,1,2,large,63.080466035884136,25.17578125
3,1,2,large,36.68499988975624,27.1875
3,1,2,large,38.649152638793154,29.1875
3,1,2,medium,39.492462262830735,31.1875
3,1,2,medium,18.42962544219201,33.203125
3,1,2,medium,29.10297459540377,35.21484375
3,1,2,medium,84.75833786123924,37.296875
3,1,2,medium,81.63284154484403,39.30859375
3,1,2,medium,96.7649830646734,41.3359375
3,0,1,large,1.2374427258652498,2.9921875
3,0,1,large,1.1442841266222397,4.9921875
3,0,1,large,0.5500796688581923,6.9921875
3,0,1,large,0.42423910735661646,8.98046875
3,0,1,large,0.6875357979570846,10.9921875
3,0,1,large,0.698060502084067,12.9921875
3,0,1,large,1.0337570479456009,14.9921875
3,0,1,large,0.8526817293376221,16.98828125
3,0,1,large,1.0481662575433872,19.00390625
3,0,1,large,0.9490717183990869,21.03125
3,0,1,large,0.7264443475647417,23.03125
3,0,1,large,0.21851621926841877,25.04296875
3,0,1,large,0.057600250031024,27.04296875
3,0,1,large,0.5563186788921058,29.0546875
3,0,1,medium,0.737360249627532,31.078125
3,0,1,medium,4.993989973418989,33.10546875
3,0,1,medium,28.952343108368584,35.12109375
3,0,1,medium,66.48691315926449,37.12109375
3,0,1,medium,67.79466305454517,39.12109375
3,0,1,medium,70.40591612659993,41.12109375
3,0,1,medium,88.65826809879661,43.13671875
3,0,1,medium,70.87925749628418,45.13671875
3,0,1,medium,28.488415480043095,47.1484375
3,0,1,medium,35.638781212735516,49.1875
3,0,1,medium,58.887697722298135,51.19921875
3,0,1,medium,84.67462309719431,53.2265625
3,0,1,medium,87.84460824544368,55.2734375
3,0,2,large,4.711082181845068,2.9921875
3,0,2,large,1.8246988756918217,4.9921875
3,0,2,large,0.6587167440763311,6.9921875
3,0,2,large,1.1122466767928556,8.9921875
3,0,2,large,1.0811593971304063,10.98046875
3,0,2,large,1.9105672668020042,12.9921875
3,0,2,large,2.5783901800854996,14.9921875
3,0,2,large,2.3549309261641374,16.9921875
3,0,2,large,2.643000684910144,19.00390625
3,0,2,large,3.5948123476032805,21.0390625
3,0,2,large,6.4618923111395485,23.046875
3,0,2,large,15.176989477392672,25.05859375
3,0,2,large,38.87673211528493,27.05859375
3,0,2,large,52.72024486387346,29.05859375
3,0,2,medium,63.306579504013726,31.10546875
3,0,2,medium,37.099754044688225,33.09765625
3,0,2,medium,15.040858356361593,35.109375
3,0,2,medium,15.5005634232072,37.125
3,0,2,medium,31.78682600114408,39.13671875
3,0,2,medium,55.69327115431382,41.1640625
3,0,2,medium,76.1213570669087,43.22265625
3,0,2,medium,66.65508780538347,45.2421875
3,0,2,medium,79.9246369267167,47.2421875
3,0,2,medium,91.64060150693669,49.296875
3,0,2,medium,98.78319617424724,51.30859375
3,0,2,medium,95.75918250181813,53.34765625
3,0,2,medium,91.320910987545,55.36328125
3,0,2,medium,98.0015851504718,57.375
3,0,2,medium,97.06262067185908,59.38671875
3,0,2,small,96.82147894078624,61.40234375
3,1,3,large,0.0,2.984375
3,1,3,large,0.0,5.0
3,1,3,large,0.06980814919794198,7.0625
3,1,3,large,0.1129818736094605,9.078125
3,1,3,large,15.014473569587484,11.078125
3,1,3,large,32.12101234084521,13.08984375
3,1,3,large,52.294245960209224,15.08984375
3,1,3,large,69.85487877839722,17.08984375
3,1,3,large,77.04132983151173,19.1171875
3,1,3,large,54.765540423646236,21.12890625
3,1,3,large,22.942293306338023,23.12890625
3,1,3,large,33.43261326901177,25.12890625
3,1,3,large,46.63556070052256,27.12890625
3,1,3,large,58.033739942055796,29.12890625
3,1,3,medium,28.104692328811698,31.140625
3,1,3,medium,21.09585378508563,33.140625
3,1,3,medium,19.078498462761978,35.15625
3,1,3,medium,28.959340108095923,37.15625
3,1,3,medium,45.1112789436326,39.15625
3,1,3,medium,75.61858022992973,41.15625
3,1,3,medium,91.95134724560064,43.16796875
3,1,3,medium,95.39296028359925,45.16796875
3,1,3,medium,85.35546665189527,47.16796875
3,1,3,medium,85.32678564247196,49.1796875
3,1,3,medium,91.83502612053624,51.1796875
3,1,3,medium,95.9031749457135,53.1953125
3,1,3,medium,98.13154739953936,55.1953125
3,1,3,medium,94.78953255894845,57.1953125
3,1,3,medium,95.47075045140855,59.1953125
3,1,3,small,92.36361853753888,61.20703125
3,0,3,large,44.71705817862639,2.9921875
3,0,3,large,39.41317946805084,5.00390625
3,0,3,large,28.34566149970373,6.98828125
3,0,3,large,14.487990445023481,9.00390625
3,0,3,large,10.87757401278166,11.00390625
3,0,3,large,19.922077086562517,13.00390625
3,0,3,large,16.81228958855494,15.00390625
3,0,3,large,7.2146847792409705,17.00390625
3,0,3,large,4.271784363529183,19.01953125
3,0,3,large,5.2452178233175335,21.04296875
3,0,3,large,33.70941656436753,23.04296875
3,0,3,large,62.47953361729971,25.05859375
3,0,3,large,64.57865534119833,27.0703125
3,0,3,large,62.056123226303555,29.0703125
3,0,3,medium,37.47206424016295,31.109375
3,0,3,medium,15.858603902010769,33.12109375
3,0,3,medium,39.26982303072973,35.13671875
3,0,3,medium,49.88535753125111,37.1484375
3,0,3,medium,66.16603786540917,39.1640625
3,0,3,medium,54.98049369569392,41.16015625
3,0,3,medium,66.83885001737436,43.16015625
3,0,3,medium,64.7528522322485,45.17578125
3,0,3,medium,59.97544954784691,47.17578125
3,0,3,medium,67.68796242935372,49.203125
3,0,3,medium,37.11038793144691,51.21484375
3,0,3,medium,18.18793874347997,53.2421875
3,0,3,medium,38.21611538631947,55.25390625
3,0,3,medium,27.619727842225377,57.25390625
3,0,3,medium,35.649251198020366,59.26953125
3,0,3,small,51.56676587827328,61.29296875
3,0,3,small,68.6621683415754,63.30859375
3,0,3,small,87.29893552814433,65.3203125
3,0,3,small,94.56745822607927,67.37109375
3,1,1,large,1.3481194753562158,2.984375
3,1,1,large,8.230140347891211,4.98828125
3,1,1,large,12.060737304681993,6.984375
3,1,1,large,20.16526672386791,8.984375
3,1,1,large,34.264842829431664,10.984375
3,1,1,large,67.56525382160265,12.984375
3,1,1,large,70.07494927098575,14.984375
3,1,1,large,55.2479483291242,16.984375
3,1,1,large,41.41282378602551,18.984375
3,1,1,large,25.583479122237442,20.99609375
3,1,1,large,10.37738275217379,22.99609375
3,1,1,large,8.006596480626364,24.99609375
3,1,1,large,7.093924070547735,26.99609375
3,1,1,large,4.210501863322293,28.99609375
3,1,1,medium,3.956869200187193,31.0078125
3,1,1,medium,6.35057474488679,33.03515625
3,0,2,large,1.3649948971553587,2.9921875
3,0,2,large,0.961888217274944,4.9921875
3,0,2,large,0.5079062176545723,6.9921875
3,0,2,large,0.7878306828777449,8.9921875
3,0,2,large,1.5710056100776513,10.9921875
3,0,2,large,1.5367467671568478,12.9921875
3,0,2,large,1.3755713479678857,14.9921875
3,0,2,large,2.5045986495331074,16.98828125
3,0,2,large,2.637494658507283,19.00390625
3,0,2,large,2.541570125655017,21.02734375
3,0,2,large,5.017524681000786,23.04296875
3,0,2,large,8.691054036443902,25.0859375
3,0,2,large,26.372228970561473,27.09765625
3,0,2,large,26.74189910993904,29.1640625
3,0,2,medium,31.555394628912378,31.203125
3,0,2,medium,57.60615507559394,33.21484375
3,0,2,medium,90.52319233455907,35.2421875
3,0,2,medium,91.55117551451059,37.2421875
3,0,2,medium,97.73384978020344,39.25390625
3,0,2,medium,97.24644996595805,41.26953125
3,0,2,medium,97.3736377249079,43.28125
3,0,2,medium,99.32306406598858,45.296875
3,0,2,medium,98.782372053924,47.32421875
3,0,2,medium,99.35215917307207,49.375
3,0,2,medium,99.4078613918382,51.38671875
3,0,2,medium,99.51421563876742,53.4140625
3,0,2,medium,93.96568672885263,55.42578125
3,0,2,medium,87.1978494737582,57.43359375
3,0,2,medium,95.25816136063787,59.4921875
3,1,3,large,0.0,2.9921875
3,1,3,large,0.0,4.9921875
3,1,3,large,0.0001284113394503188,6.9921875
3,1,3,large,0.3732726122530058,9.00390625
3,1,3,large,3.9910240751536703,11.00390625
3,1,3,large,39.733267326820986,13.00390625
3,1,3,large,78.34974278092858,15.00390625
3,1,3,large,73.94056165184365,17.015625
3,1,3,large,34.66037986319991,19.015625
3,1,3,large,24.646157549913983,21.02734375
3,1,3,large,20.060145795137178,23.02734375
3,1,3,large,22.900578589523402,25.04296875
3,1,3,large,16.391530765247154,27.0546875
3,1,3,large,7.473175277050384,29.0546875
3,1,3,medium,16.603606355366566,31.0703125
3,1,3,medium,34.5673975898129,33.0703125
3,1,3,medium,22.403636209445484,35.0703125
3,1,3,medium,24.075779914717042,37.06640625
3,1,3,medium,29.118948487684293,39.08203125
3,1,3,medium,31.279672663763268,41.08203125
3,1,3,medium,58.386443778272834,43.08203125
3,1,3,medium,71.47764370586444,45.09375
3,1,3,medium,85.22951805958566,47.09375
3,1,3,medium,96.99904750853088,49.109375
3,1,3,medium,96.12957646359649,51.10546875
3,1,3,medium,91.87133471125568,53.10546875
3,1,3,medium,88.22112622543384,55.10546875
3,1,3,medium,86.8038841458519,57.1171875
3,1,3,medium,88.38346232606445,59.12109375
3,1,3,small,93.77435552310479,61.1328125
3,0,2,large,21.27346875774242,2.9921875
3,0,2,large,14.422262379322005,4.9921875
3,0,2,large,5.434122431407641,6.9921875
3,0,2,large,4.652248331337557,8.9765625
3,0,2,large,2.016077230231667,10.9921875
3,0,2,large,1.0673334484049757,12.9921875
3,0,2,large,0.40909380994676325,14.9921875
3,0,2,large,0.22119777554368097,16.9921875
3,0,2,large,1.28678463620518,19.00390625
3,0,2,large,3.0170207392000297,21.04296875
3,0,2,large,3.0416095384492055,23.0390625
3,0,2,large,1.530915460476683,25.0546875
3,0,2,large,0.7509407245866333,27.0546875
3,0,2,large,2.44213642803823,29.0703125
3,0,2,medium,7.327082226399226,31.109375
3,0,2,medium,39.48657008212885,33.12109375
3,0,2,medium,56.411999794576396,35.17578125
3,0,2,medium,72.74817751810787,37.17578125
3,0,2,medium,93.41924794971051,39.1875
3,0,2,medium,94.63674281069564,41.1875
3,0,2,medium,96.84238406329543,43.19921875
3,0,2,medium,97.79919144899573,45.21484375
3,0,2,medium,94.03223700096157,47.2265625
3,0,2,medium,82.3283813952337,49.26953125
3,0,2,medium,89.07164202110754,51.265625
3,0,2,medium,94.90495586673862,53.30859375
3,0,2,medium,85.61302209816957,55.30859375
3,0,2,medium,65.66396743593099,57.30859375
3,0,2,medium,37.76513275716768,59.33203125
3,1,1,large,32.96670145780317,2.984375
3,1,1,large,61.56436830698312,4.984375
