subject,performance,pct_above,pct_in_band,mean_excursion,excursion_rate
0,39.7734375,38.46153846153847,61.53846153846154,20.757604746007203,23.076923076923077
0,61.06640625,0.0,100.0,0.0,0.0
0,55.06640625,0.0,100.0,0.0,0.0
0,61.08984375,0.0,100.0,0.0,0.0
0,67.1328125,0.0,100.0,0.0,0.0
0,64.91796875,12.5,87.5,15.481382832588766,7.5
1,33.0234375,54.54545454545454,45.45454545454545,22.79787779872159,32.72727272727273
1,61.10546875,4.918032786885246,95.08196721311475,5.501553172880556,2.9508196721311477
1,51.0390625,35.294117647058826,64.70588235294117,16.14471741065606,21.176470588235293
1,35.05859375,5.714285714285714,94.28571428571428,4.238604461725267,3.4285714285714284
1,67.26953125,19.402985074626866,80.59701492537313,25.1633320614916,11.641791044776118
1,45.0390625,26.666666666666668,73.33333333333333,16.258899678257567,16.0
2,33.04296875,36.36363636363637,63.63636363636363,26.06018103819564,21.818181818181817
2,33.125,24.242424242424242,75.75757575757575,38.422536602237514,14.545454545454545
2,39.078125,53.84615384615385,46.15384615384615,23.099691599180417,32.30769230769231
2,10.73828125,20.0,80.0,26.7386466247614,12.0
2,37.109375,62.16216216216216,37.83783783783784,26.19056311369378,37.2972972972973
2,47.06640625,40.42553191489361,59.57446808510638,18.06940616644619,24.25531914893617
2,47.09375,48.93617021276596,51.06382978723404,20.31960819491474,29.361702127659576
2,37.01953125,8.108108108108109,91.8918918918919,6.583679523272082,4.864864864864865
3,33.1328125,63.63636363636363,36.36363636363637,45.449987449731296,38.18181818181818
3,31.08984375,67.74193548387096,32.25806451612903,55.208882637080336,40.64516129032258
3,43.3984375,44.18604651162791,55.81395348837209,41.042678423189344,26.511627906976745
3,35.0703125,42.857142857142854,57.14285714285714,26.090683777911536,25.71428571428571
3,64.94140625,39.0625,60.9375,44.14982477836432,23.4375
4,29.37109375,13.793103448275861,86.20689655172413,36.72295922395677,8.275862068965518
4,35.0,0.0,100.0,0.0,0.0
4,45.02734375,31.11111111111111,68.88888888888889,14.248279341063677,18.666666666666668
4,43.02734375,20.930232558139537,79.06976744186046,18.5406250670118,12.55813953488372
4,41.0234375,24.390243902439025,75.60975609756098,20.16844485753345,14.634146341463415
4,63.0859375,4.761904761904762,95.23809523809523,10.857032628317649,2.857142857142857
4,59.03515625,16.94915254237288,83.05084745762711,22.86471861158346,10.16949152542373
4,31.03125,25.806451612903224,74.19354838709677,40.51590268464958,15.483870967741934
4,65.05078125,0.0,100.0,0.0,0.0
4,32.96484375,21.875,78.125,23.19494602397139,13.125
5,45.14453125,33.33333333333333,66.66666666666666,10.769559301662765,20.0
5,31.03125,83.87096774193549,16.129032258064516,13.50223221153132,50.32258064516129
5,63.1171875,49.2063492063492,50.79365079365079,18.697836338293662,29.523809523809522
5,65.15625,13.846153846153847,86.15384615384616,29.214218076327466,8.307692307692308
5,45.078125,15.555555555555555,84.44444444444444,4.233270986834303,9.333333333333334
5,63.18359375,15.873015873015872,84.12698412698413,3.2802371032337945,9.523809523809524
5,49.078125,48.97959183673469,51.02040816326531,13.576235465483295,29.387755102040817
6,43.1484375,32.55813953488372,67.44186046511628,7.610795452269168,19.53488372093023
6,45.08984375,37.77777777777778,62.22222222222222,14.53680727116598,22.666666666666668
6,31.12890625,90.32258064516128,9.67741935483871,38.27355960893549,54.19354838709677
6,45.12109375,68.88888888888889,31.11111111111111,32.56324904100767,41.333333333333336
6,33.03125,78.78787878787878,21.21212121212121,47.34076171802107,47.272727272727266
6,37.328125,91.8918918918919,8.108108108108109,55.226630840815304,55.13513513513513
6,33.1015625,93.93939393939394,6.0606060606060606,44.45861360445456,56.36363636363636
6,46.41796875,58.69565217391305,41.30434782608695,14.331480122327404,35.21739130434782
7,57.11328125,17.543859649122805,82.45614035087719,10.297905184444595,10.526315789473685
7,47.0625,31.914893617021278,68.08510638297872,13.366096548039831,19.148936170212767
7,39.08203125,28.205128205128204,71.7948717948718,3.408547642064933,16.923076923076923
7,33.078125,42.42424242424242,57.57575757575758,12.965268202925932,25.454545454545453
7,33.0390625,0.0,100.0,0.0,0.0
7,51.07421875,31.372549019607842,68.62745098039215,15.355583648086693,18.823529411764707
7,37.01953125,8.108108108108109,91.8918918918919,3.423518252453975,4.864864864864865
7,37.07421875,35.13513513513514,64.86486486486487,12.38400027252562,21.08108108108108
8,33.1328125,93.93939393939394,6.0606060606060606,37.38226229779932,56.36363636363636
8,31.09375,32.25806451612903,67.74193548387096,18.279334331529444,19.354838709677416
8,31.22265625,58.06451612903226,41.935483870967744,32.84354999397653,34.83870967741935
8,43.171875,53.48837209302325,46.51162790697674,18.712016591246176,32.093023255813954
8,35.23828125,14.285714285714285,85.71428571428571,22.71828845387907,8.571428571428571
9,33.0703125,57.57575757575758,42.42424242424242,24.28102528168294,34.54545454545454
9,61.08984375,34.42622950819672,65.57377049180327,35.4808335531315,20.655737704918035
9,35.0390625,20.0,80.0,3.9355792509632983,12.0
9,35.1171875,20.0,80.0,13.042314014229081,12.0
9,37.12890625,0.0,100.0,0.0,0.0
9,44.79296875,0.0,100.0,0.0,0.0
10,31.08203125,9.67741935483871,90.32258064516128,2.325842275127178,5.806451612903225
10,35.17578125,17.142857142857142,82.85714285714286,13.297547538806244,10.285714285714285
10,35.13671875,0.0,100.0,0.0,0.0
10,35.09375,0.0,100.0,0.0,0.0
10,35.06640625,0.0,100.0,0.0,0.0
10,47.078125,0.0,100.0,0.0,0.0
10,38.8671875,13.157894736842104,86.8421052631579,18.674501908295944,7.894736842105264
11,49.1328125,0.0,100.0,0.0,0.0
11,31.0234375,0.0,100.0,0.0,0.0
11,43.08203125,0.0,100.0,0.0,0.0
11,43.0546875,0.0,100.0,0.0,0.0
11,51.14453125,0.0,100.0,0.0,0.0
11,37.05859375,0.0,100.0,0.0,0.0
11,32.6015625,0.0,100.0,0.0,0.0
12,73.07421875,13.23529411764706,86.76470588235294,12.393156603760113,7.9411764705882355
12,47.06640625,14.893617021276595,85.1063829787234,9.827799872347228,8.936170212765958
12,33.015625,36.36363636363637,63.63636363636363,27.283059096005612,21.818181818181817
12,37.01171875,10.81081081081081,89.1891891891892,6.194855671557724,6.486486486486486
12,38.99609375,15.789473684210526,84.21052631578947,32.11959534678372,9.473684210526317
12,63.0625,7.936507936507936,92.06349206349206,21.573767592647933,4.761904761904762
13,17.078125,29.411764705882355,70.58823529411765,5.26771485099373,17.647058823529413
13,25.36328125,40.0,60.0,26.151608070142448,24.0
13,15.421875,73.33333333333333,26.666666666666668,46.57199632698268,44.0
13,35.1171875,8.571428571428571,91.42857142857143,25.026614149250374,5.142857142857142
13,29.390625,10.344827586206897,89.65517241379311,16.343777071013893,6.206896551724138
13,31.3671875,3.225806451612903,96.7741935483871,1.2565490288825494,1.9354838709677418
13,39.16015625,0.0,100.0,0.0,0.0
14,49.375,57.14285714285714,42.857142857142854,33.69245372036697,34.285714285714285
14,33.02734375,84.84848484848484,15.151515151515152,24.898281312792612,50.90909090909091
14,45.1171875,46.666666666666664,53.333333333333336,35.693854261325185,28.0
14,35.1171875,71.42857142857143,28.57142857142857,36.65662240173332,42.857142857142854
14,49.2578125,61.224489795918366,38.775510204081634,54.582235622936,36.734693877551024
14,47.43359375,72.3404255319149,27.659574468085108,28.81023145945275,43.40425531914894
14,35.08203125,80.0,20.0,35.90535952908509,48.0
14,31.046875,96.7741935483871,3.225806451612903,41.26893647218966,58.06451612903225
14,21.16015625,95.23809523809523,4.761904761904762,59.736239580546474,57.142857142857146
15,59.1015625,38.983050847457626,61.016949152542374,19.979966301097914,23.389830508474578
15,43.09375,58.139534883720934,41.86046511627907,20.0190830871523,34.883720930232556
15,37.09375,86.48648648648648,13.513513513513514,26.619655487500918,51.89189189189189
15,57.13671875,21.052631578947366,78.94736842105263,6.575851704784083,12.631578947368421
15,63.171875,19.047619047619047,80.95238095238095,7.939121816596949,11.428571428571429
15,35.09765625,45.714285714285715,54.285714285714285,11.064558596616704,27.428571428571427
15,37.15234375,67.56756756756756,32.432432432432435,14.133063218082661,40.54054054054054
15,33.94140625,96.96969696969697,3.0303030303030303,16.78888794096234,58.18181818181818
